id_type,price,address,number_of_part,img_link
Vente,25000000,"Mbour, Sénégal",5,https://images.coinafrique.com/thumb_2177868_uploaded_image1_1590533172.jpg
Vente,70000000,"Dakar, Sénégal",1,https://images.coinafrique.com/thumb_2177436_uploaded_image1_1590526772.jpg
Vente,65000000,"Dakar, Sénégal",1,https://images.coinafrique.com/thumb_2177336_uploaded_image1_1590524473.jpg
Vente,75000000,"Dakar, Sénégal",6,https://images.coinafrique.com/thumb_2177320_uploaded_image1_1590524027.jpg
Location,3000000,"Point E, Dakar, Sénégal",9,https://images.coinafrique.com/thumb_2177306_uploaded_image1_1590523669.jpg
Vente,135000000,"Dakar, Sénégal",2,https://images.coinafrique.com/thumb_2177093_uploaded_image1_1590519958.jpg
Vente,600000000,"Dakar, Sénégal",5,https://images.coinafrique.com/thumb_2176986_uploaded_image1_1590518639.jpg
Vente,325000000,"Dakar, Sénégal",1,https://images.coinafrique.com/thumb_2176930_uploaded_image1_1590518099.jpg
Vente,850000000,"Point E, Dakar, Sénégal",10,https://images.coinafrique.com/thumb_2176879_uploaded_image1_1590517462.jpg
Vente,160000000,"Dakar, Sénégal",5,https://images.coinafrique.com/thumb_2176773_uploaded_image1_1590516017.jpg
Vente,90000000,"Guédiawaye, Dakar, Sénégal",5,https://images.coinafrique.com/thumb_2175707_uploaded_image1_1590503683.69.jpeg
Vente,19000000,"Dakar, Sénégal",5,https://images.coinafrique.com/thumb_2175558_uploaded_image1_1590502110.jpg
Vente,80000000,"Yoff, Dakar, Sénégal",5,https://images.coinafrique.com/thumb_2175553_uploaded_image1_1590502040.jpg
Location,800000,"Dakar, Sénégal",10,https://images.coinafrique.com/thumb_2175078_uploaded_image1_1590496802.jpg
Location,350000,"Ngor, Dakar, Sénégal",4,https://images.coinafrique.com/thumb_2174531_uploaded_image1_1590491777.jpg
Location,700000,"Hann Bel-Air, Dakar, Sénégal",10,https://images.coinafrique.com/thumb_2174141_uploaded_image1_1590487243.jpg
Vente,70000000,"Dakar, Sénégal",5,https://images.coinafrique.com/thumb_2172865_uploaded_image1_1590472119.jpg
Vente,27000000,"Mermoz-Sacré-Cœur, Dakar, Sénégal",4,https://images.coinafrique.com/thumb_2172458_uploaded_image1_1590449276.88.jpeg
Vente,70000000,"Dakar, Sénégal",6,https://images.coinafrique.com/thumb_2172447_uploaded_image1_1590448848.jpg
Vente,45000000,"Dakar, Sénégal",4,https://images.coinafrique.com/thumb_2171909_uploaded_image1_1590439661.jpg
Vente,110000000,"Sicap-Liberté, Dakar, Sénégal",5,https://images.coinafrique.com/thumb_2170730_uploaded_image1_1590423153.jpg
Vente,130000000,"Mbour, Sénégal",3,https://images.coinafrique.com/thumb_2170622_uploaded_image1_1590421761.jpg
Location,500000,"Sicap Liberté, Dakar, Sénégal",1,https://images.coinafrique.com/thumb_2168255_uploaded_image1_1590393901.jpg
Location,500000,"Sicap Liberté, Dakar, Sénégal",6,https://images.coinafrique.com/thumb_2168225_uploaded_image1_1590393593.jpg
Location,450000,"Yoff, Dakar, Sénégal",1,https://images.coinafrique.com/thumb_2168180_uploaded_image1_1590393345.jpg
Vente,349622698,"Guediawaye, Dakar, Sénégal",1,https://images.coinafrique.com/thumb_2167306_uploaded_image1_1590362293.jpg
Vente,35000000,"Sicap Liberté, Dakar, Sénégal",3,https://images.coinafrique.com/thumb_2167122_uploaded_image1_1590358793.jpg
Vente,175000000,"Ouakam, Dakar, Sénégal",8,https://images.coinafrique.com/thumb_2166286_uploaded_image1_1590341260.jpg
Location,1500000,"Ouakam, Dakar, Sénégal",8,https://images.coinafrique.com/thumb_2165406_uploaded_image1_1590323880.jpg
Location,750000,"Dakar, Sénégal",7,https://images.coinafrique.com/thumb_2164104_uploaded_image1_1590285789.jpg
Vente,45000000,"Dakar, Sénégal",4,https://images.coinafrique.com/thumb_2163445_uploaded_image1_1590269071.jpg
Vente,45000000,"Dakar, Sénégal",4,https://images.coinafrique.com/thumb_2163379_uploaded_image1_1590267943.jpg
Vente,349622698,"Dakar, Sénégal",5,https://images.coinafrique.com/thumb_2163267_uploaded_image1_1590265733.jpg
Location,1200000,"Point E, Dakar, Sénégal",8,https://images.coinafrique.com/thumb_2163044_uploaded_image1_1590261702.jpg
Vente,490000000,"Saly, Sénégal",5,https://images.coinafrique.com/thumb_2162720_uploaded_image1_1590255926.jpg
Vente,35000000,"Guediawaye, Dakar, Sénégal",4,https://images.coinafrique.com/thumb_2162498_uploaded_image1_1590251927.jpg
Vente,160000000,"Dakar, Sénégal",7,https://images.coinafrique.com/thumb_2161997_uploaded_image1_1590242293.jpg
Location,750000,"Mermoz-Sacré Coeur, Dakar, Sénégal",7,https://images.coinafrique.com/thumb_2161918_uploaded_image1_1590240306.jpg
Vente,30000000,"Pikine, Sénégal",12,https://images.coinafrique.com/thumb_2159711_uploaded_image1_1590195548.jpg
Location,125000,"Ouakam, Dakar, Sénégal",4,https://images.coinafrique.com/thumb_2159689_uploaded_image1_1590194691.64.jpeg
Vente,40000000,"Dakar, Sénégal",5,https://images.coinafrique.com/thumb_2159426_uploaded_image1_1590188781.jpg
Vente,38000000,"Thies, Sénégal",5,https://images.coinafrique.com/thumb_2159095_uploaded_image1_1590182567.jpg
Vente,140000000,"Sicap Liberté, Dakar, Sénégal",5,https://images.coinafrique.com/thumb_2159044_uploaded_image1_1590181328.jpg
Vente,2500,"Ngor, Dakar, Sénégal",1,https://images.coinafrique.com/thumb_2158992_uploaded_image1_1590180209.jpg
Vente,35000000,"Guédiawaye, Dakar, Sénégal",5,https://images.coinafrique.com/thumb_2158957_uploaded_image1_1590179345.92.jpeg
Vente,93000000,"Sicap Liberté, Dakar, Sénégal",5,https://images.coinafrique.com/thumb_2158848_uploaded_image1_1590176828.jpg
Vente,25000000,"Thies, Sénégal",6,https://images.coinafrique.com/thumb_2158009_uploaded_image1_1590163301.jpg
Vente,400000000,"Sicap Liberté, Dakar, Sénégal",6,https://images.coinafrique.com/thumb_2157566_uploaded_image1_1590156695.jpg
Villa,349622698,"Dakar, Sénégal",1,https://images.coinafrique.com/thumb_2157513_uploaded_image1_1590156095.jpg
Vente,87000000,"Saly, Sénégal",5,https://images.coinafrique.com/thumb_2157236_uploaded_image1_1590151869.jpg
Vente,400000000,"Ngor, Dakar, Sénégal",5,https://images.coinafrique.com/thumb_2157018_uploaded_image1_1590149085.jpg
Vente,349622698,"Sicap-Liberté, Dakar, Sénégal",5,https://images.coinafrique.com/thumb_2156323_uploaded_image1_1590142781.jpg
Vente,360000000,"Mermoz-Sacré Coeur, Dakar, Sénégal",4,https://images.coinafrique.com/thumb_2156126_uploaded_image1_1590140489.jpg
Vente,349622698,"Ngor, Dakar, Sénégal",5,https://images.coinafrique.com/thumb_2156104_uploaded_image1_1590140246.jpg
Vente,150000000,"Hann Bel-Air, Dakar, Sénégal",7,https://images.coinafrique.com/thumb_2156091_uploaded_image1_1590140147.jpg
Vente,30000000,"Keur Massar, Sénégal",5,https://images.coinafrique.com/thumb_2155983_uploaded_image1_1590139236.jpg
Vente,165000000,"Mermoz-Sacré Coeur, Dakar, Sénégal",7,https://images.coinafrique.com/thumb_2154645_uploaded_image1_1590115554.jpg
Location,2000000,"Ngor, Dakar, Sénégal",2,https://images.coinafrique.com/thumb_2154227_uploaded_image1_1590106370.jpg
Vente,20000000,"Rufisque, Sénégal",8,https://images.coinafrique.com/thumb_2153915_uploaded_image1_1590101218.jpg
Vente,360000000,"Parcelle Assainies, Dakar, Sénégal",16,https://images.coinafrique.com/thumb_2153903_uploaded_image1_1590100996.jpg
Vente,360000000,"Mermoz-Sacré-Cœur, Dakar, Sénégal",9,https://images.coinafrique.com/thumb_2153745_uploaded_image1_1590098756.18.jpeg
Vente,60000000,"Dakar, Sénégal",1,https://images.coinafrique.com/thumb_2153642_uploaded_image1_1590096812.jpg
Vente,130000000,"Cambérène, Dakar, Sénégal",4,https://images.coinafrique.com/thumb_2153390_uploaded_image1_1590092438.jpg
Vente,100000000,"Dakar, Sénégal",3,https://images.coinafrique.com/thumb_2152960_uploaded_image1_1590085302.jpg
Vente,250000000,"Dakar, Sénégal",7,https://images.coinafrique.com/thumb_2151154_uploaded_image1_1590064120.jpg
Vente,270000000,"Dakar, Sénégal",8,https://images.coinafrique.com/thumb_2150977_uploaded_image1_1590062012.jpg
Vente,349622698,"Guediawaye, Dakar, Sénégal",3,https://images.coinafrique.com/thumb_2149415_uploaded_image1_1590045066.jpg
Location,400000,"Yoff, Dakar, Sénégal",4,https://images.coinafrique.com/thumb_2149082_uploaded_image1_1590039033.jpg
Vente,78000000,"Yoff, Dakar, Sénégal",5,https://images.coinafrique.com/thumb_2149000_uploaded_image1_1590038041.jpg
Vente,62000000,"Sicap Liberté, Dakar, Sénégal",5,https://images.coinafrique.com/thumb_2148968_uploaded_image1_1590037491.jpg
Vente,270000000,"Yoff, Dakar, Sénégal",2,https://images.coinafrique.com/thumb_2148920_uploaded_image1_1590036296.jpg
Vente,350000000,"Dakar, Sénégal",7,https://images.coinafrique.com/thumb_2148430_uploaded_image1_1590022134.jpg
Vente,80000000,"Toubab Dialao, Sénégal",9,https://images.coinafrique.com/thumb_2148352_uploaded_image1_1590021115.jpg
Location,800000000,"Dakar, Sénégal",6,https://images.coinafrique.com/thumb_2147940_uploaded_image1_1590015433.jpg
Vente,1000000000,"Dakar, Sénégal",1,https://images.coinafrique.com/thumb_2147789_uploaded_image1_1590013230.jpg
Vente,120000000,"Mbour, Sénégal",4,https://images.coinafrique.com/thumb_2147717_uploaded_image1_1590012361.jpg
Vente,120000000,"Mbour, Sénégal",4,https://images.coinafrique.com/thumb_2147714_uploaded_image1_1590012340.jpg
Vente,80000000,"Toubab Dialao, Sénégal",10,https://images.coinafrique.com/thumb_2147685_uploaded_image1_1590012009.jpg
Vente,349622698,"Dakar, Sénégal",5,https://images.coinafrique.com/thumb_2147368_uploaded_image1_1590008509.jpg
Vente,349622698,"Dakar, Sénégal",5,https://images.coinafrique.com/thumb_2147342_uploaded_image1_1590008047.jpg
Vente,600000000,"Mermoz-Sacré Coeur, Dakar, Sénégal",5,https://images.coinafrique.com/thumb_2146948_uploaded_image1_1590002142.17.jpeg
Vente,65000000,"Dakar, Sénégal",1,https://images.coinafrique.com/thumb_2146934_uploaded_image1_1590001972.jpg
Vente,75000000,"Dakar, Sénégal",1,https://images.coinafrique.com/thumb_2146847_uploaded_image1_1590000663.jpg
Vente,349622698,"Mermoz-Sacré Coeur, Dakar, Sénégal",5,https://images.coinafrique.com/thumb_2146839_uploaded_image1_1590000569.52.jpeg
Vente,349622698,"Keur Massar, Sénégal",4,https://images.coinafrique.com/thumb_2146406_uploaded_image1_1589994623.jpg
Vente,55000000,"Guédiawaye, Dakar, Sénégal",5,https://images.coinafrique.com/thumb_2146129_uploaded_image1_1589989885.75.jpeg
Location,2500000,"Mermoz-Sacré Coeur, Dakar, Sénégal",13,https://images.coinafrique.com/thumb_2145907_uploaded_image1_1589987388.jpg
Vente,349622698,"Guediawaye, Dakar, Sénégal",3,https://images.coinafrique.com/thumb_2142406_uploaded_image1_1589932872.jpg
Vente,55000000,"Sicap Liberté, Dakar, Sénégal",4,https://images.coinafrique.com/thumb_2142067_uploaded_image1_1589928420.jpg
Vente,400000000,"Dakar, Sénégal",2,https://images.coinafrique.com/thumb_2141983_uploaded_image1_1589927375.jpg
Vente,65000000,"Dakar, Sénégal",5,https://images.coinafrique.com/thumb_2141913_uploaded_image1_1589926575.jpg
Vente,900000000,"Dakar, Sénégal",8,https://images.coinafrique.com/thumb_2141884_uploaded_image1_1589926255.jpg
Vente,349622698,"Dakar, Sénégal",9,https://images.coinafrique.com/thumb_2141712_uploaded_image1_1589924544.jpg
Vente,349622698,"Dakar, Sénégal",5,https://images.coinafrique.com/thumb_2141694_uploaded_image1_1589924344.jpg
Vente,130000000,"Diamniadio, Sénégal",8,https://images.coinafrique.com/thumb_2141680_uploaded_image1_1589924177.jpg
Vente,800000000,"Dakar, Sénégal",5,https://images.coinafrique.com/thumb_2141578_uploaded_image1_1589923197.jpg
Vente,160000000,"Mermoz-Sacré Coeur, Dakar, Sénégal",8,https://images.coinafrique.com/thumb_2140548_uploaded_image1_1589911348.jpg
Vente,349622698,"Mbour, Sénégal",4,https://images.coinafrique.com/thumb_2140245_uploaded_image1_1589907353.jpg
Vente,60000000,"Rufisque, Sénégal",5,https://images.coinafrique.com/thumb_2140168_uploaded_image1_1589906581.jpg
Vente,175000000,"Mbour, Sénégal",5,https://images.coinafrique.com/thumb_2139631_uploaded_image1_1589900716.jpg
Vente,90000000,"Rufisque, Sénégal",6,https://images.coinafrique.com/thumb_2139626_uploaded_image1_1589900531.jpg
Vente,349622698,"Mbour, Sénégal",3,https://images.coinafrique.com/thumb_2139396_uploaded_image1_1589898315.jpg
Vente,349622698,"Mbour, Sénégal",6,https://images.coinafrique.com/thumb_2139346_uploaded_image1_1589897914.jpg
Vente,35000000,"Keur Massar, Sénégal",4,https://images.coinafrique.com/thumb_2138810_uploaded_image1_1589891652.jpg
Vente,30000000,"Pikine, Sénégal",4,https://images.coinafrique.com/thumb_2138770_uploaded_image1_1589891136.jpg
Location,1000000,"Mermoz-Sacré Coeur, Dakar, Sénégal",5,https://images.coinafrique.com/thumb_2138355_uploaded_image1_1589886867.73.jpeg
Vente,450000000,"Yoff, Dakar, Sénégal",6,https://images.coinafrique.com/thumb_2137760_uploaded_image1_1589881070.jpg
Vente,90000000,"Sicap Liberté, Dakar, Sénégal",6,https://images.coinafrique.com/thumb_2136552_uploaded_image1_1589863006.jpg
Location,1200000,"Mermoz-Sacré Coeur, Dakar, Sénégal",7,https://images.coinafrique.com/thumb_2136378_uploaded_image1_1589852294.jpg
Location,1500000,"Guediawaye, Dakar, Sénégal",4,https://images.coinafrique.com/thumb_2136274_uploaded_image1_1589850647.jpg
Vente,70000000,"Mbour, Sénégal",3,https://images.coinafrique.com/thumb_2136268_uploaded_image1_1589850518.jpg
Vente,50000000,"Sicap Liberté, Dakar, Sénégal",5,https://images.coinafrique.com/thumb_2136249_uploaded_image1_1589850189.jpg
Villa,73000000,"Sicap Liberté, Dakar, Sénégal",1,https://images.coinafrique.com/thumb_2136244_uploaded_image1_1589850103.jpg
Vente,1100000000,"Saly, Sénégal",9,https://images.coinafrique.com/thumb_2136212_uploaded_image1_1589849577.jpg
Vente,800000000,"Sicap Liberté, Dakar, Sénégal",7,https://images.coinafrique.com/thumb_2136198_uploaded_image1_1589849211.jpg
Location,1500000,"Ouakam, Dakar, Sénégal",9,https://images.coinafrique.com/thumb_2136195_uploaded_image1_1589849092.jpg
Vente,160000000,"Sicap Liberté, Dakar, Sénégal",2,https://images.coinafrique.com/thumb_2136188_uploaded_image1_1589848880.jpg
Vente,68000000,"Guediawaye, Dakar, Sénégal",3,https://images.coinafrique.com/thumb_2136133_uploaded_image1_1589847409.jpg
Vente,349622698,"Dakar, Sénégal",5,https://images.coinafrique.com/thumb_2135452_uploaded_image1_1589837650.jpg
Vente,215000000,"Dakar, Sénégal",5,https://images.coinafrique.com/thumb_2135171_uploaded_image1_1589833379.jpg
Vente,130000000,"Dakar, Sénégal",6,https://images.coinafrique.com/thumb_2134481_uploaded_image1_1589821770.jpg
Vente,1500000000,"Dakar, Sénégal",22,https://images.coinafrique.com/thumb_2133840_uploaded_image1_1589813776.jpg
Vente,140000000,"Dakar, Sénégal",2,https://images.coinafrique.com/thumb_2133727_uploaded_image1_1589812927.jpg
Vente,22000000,"Guediawaye, Dakar, Sénégal",4,https://images.coinafrique.com/thumb_2133573_uploaded_image1_1589810258.jpg
Location,2000000,"Ngor, Dakar, Sénégal",6,https://images.coinafrique.com/thumb_2132443_uploaded_image1_1589798061.93.jpeg
Location,2000000,"Ngor, Dakar, Sénégal",2,https://images.coinafrique.com/thumb_2132146_uploaded_image1_1589795030.jpg
Vente,550000000,"Ngor, Dakar, Sénégal",8,https://images.coinafrique.com/thumb_2130712_uploaded_image1_1589767891.jpg
Vente,50000000,"Parcelle Assainies, Dakar, Sénégal",2,https://images.coinafrique.com/thumb_2129812_uploaded_image1_1589748638.jpg
Vente,75000000,"Rufisque, Sénégal",5,https://images.coinafrique.com/thumb_2129404_uploaded_image1_1589740547.jpg
Location,1600000,"Ngor, Dakar, Sénégal",5,https://images.coinafrique.com/thumb_2128434_uploaded_image1_1589726508.jpg
Vente,450000000,"Ouakam, Dakar, Sénégal",5,https://images.coinafrique.com/thumb_2128428_uploaded_image1_1589726425.jpg
Location,4000000,"Fann, Dakar, Sénégal",5,https://images.coinafrique.com/thumb_2128372_uploaded_image1_1589725786.jpg
Vente,800000000,"Ngor, Dakar, Sénégal",6,https://images.coinafrique.com/thumb_2128344_uploaded_image1_1589725450.jpg
Vente,500000000,"Malikounda, Sénégal",10,https://images.coinafrique.com/thumb_2127992_uploaded_image1_1589720498.jpg
Vente,130000000,"Yoff, Dakar, Sénégal",5,https://images.coinafrique.com/thumb_2126247_uploaded_image1_1589687970.jpg
Vente,55000000,"Sicap Liberté, Dakar, Sénégal",3,https://images.coinafrique.com/thumb_2126158_uploaded_image1_1589685794.jpg
Location,450000,"Yoff, Dakar, Sénégal",1,https://images.coinafrique.com/thumb_2125803_uploaded_image1_1589673710.jpg
Vente,70000000,"Saly, Sénégal",7,https://images.coinafrique.com/thumb_2125800_uploaded_image1_1589673680.jpg
Location,450000,"Yoff, Dakar, Sénégal",1,https://images.coinafrique.com/thumb_2125661_uploaded_image1_1589670817.jpg
Vente,270000000,"Mermoz-Sacré Coeur, Dakar, Sénégal",8,https://images.coinafrique.com/thumb_2125630_uploaded_image1_1589670231.jpg
Vente,349622698,"Dakar, Sénégal",3,https://images.coinafrique.com/thumb_2125505_uploaded_image1_1589667928.jpg
Vente,200000000,"Dakar, Sénégal",7,https://images.coinafrique.com/thumb_2124787_uploaded_image1_1589654111.jpg
Vente,80000000,"Guédiawaye, Dakar, Sénégal",6,https://images.coinafrique.com/thumb_2124686_uploaded_image1_1589652633.89.jpeg
Vente,250000000,"Mermoz-Sacré-Cœur, Dakar, Sénégal",5,https://images.coinafrique.com/thumb_2124067_uploaded_image1_1589644021.75.jpeg
Location,1500000,"Ngor, Dakar, Sénégal",2,https://images.coinafrique.com/thumb_2123827_uploaded_image1_1589640429.jpg
Vente,349622698,"Dakar, Sénégal",5,https://images.coinafrique.com/thumb_2123500_uploaded_image1_1589634323.jpg
Vente,62900000,"Diamniadio, Sénégal",6,https://images.coinafrique.com/thumb_2123492_uploaded_image1_1589634178.jpg
Vente,65000000,"Cambérène, Dakar, Sénégal",4,https://images.coinafrique.com/thumb_2122499_uploaded_image1_1589621927.jpg
Vente,55000000,"Sicap Liberté, Dakar, Sénégal",3,https://images.coinafrique.com/thumb_2121223_uploaded_image1_1589597680.jpg
Vente,110000000,"Sicap Liberté, Dakar, Sénégal",15,https://images.coinafrique.com/thumb_2121106_uploaded_image1_1589594926.jpg
Vente,100000000,"Sicap Liberté, Dakar, Sénégal",15,https://images.coinafrique.com/thumb_2121089_uploaded_image1_1589594380.jpg
Vente,140000000,"Dakar, Sénégal",5,https://images.coinafrique.com/thumb_2121039_uploaded_image1_1589591062.jpg
Vente,110000000,"Dakar, Sénégal",5,https://images.coinafrique.com/thumb_2121018_uploaded_image1_1589590534.jpg
Vente,130000000,"Yoff, Dakar, Sénégal",7,https://images.coinafrique.com/thumb_2120968_uploaded_image1_1589588630.jpg
Location,1000000,"Mermoz-Sacré Coeur, Dakar, Sénégal",6,https://images.coinafrique.com/thumb_2120951_uploaded_image1_1589587949.jpg
Vente,120000000,"Dakar, Sénégal",5,https://images.coinafrique.com/thumb_2120351_uploaded_image1_1589578461.jpg
Vente,22000000,"Dakar, Sénégal",4,https://images.coinafrique.com/thumb_2118689_uploaded_image1_1589556249.jpg
Vente,40000000,"Keur Massar, Sénégal",4,https://images.coinafrique.com/thumb_2118269_uploaded_image1_1589551668.jpg
Vente,78000000,"Yoff, Dakar, Sénégal",6,https://images.coinafrique.com/thumb_2117227_uploaded_image1_1589540917.jpg
Location,250000,"Sicap Liberté, Dakar, Sénégal",3,https://images.coinafrique.com/thumb_2117207_uploaded_image1_1589540697.jpg
Vente,125000000,"Mbour, Sénégal",5,https://images.coinafrique.com/thumb_2117002_uploaded_image1_1589538235.jpg
Vente,349622698,"Thies, Sénégal",5,https://images.coinafrique.com/thumb_2114826_uploaded_image1_1589501588.87.jpeg
Vente,349622698,"Guédiawaye, Dakar, Sénégal",1,https://images.coinafrique.com/thumb_2114455_uploaded_image1_1589495226.jpg
Vente,349622698,"Guédiawaye, Dakar, Sénégal",2,https://images.coinafrique.com/thumb_2114440_uploaded_image1_1589495118.jpg
Vente,150000000,"Dakar, Sénégal",5,https://images.coinafrique.com/thumb_2114273_uploaded_image1_1589492767.jpg
Villa,1000000000,"Point E, Dakar, Sénégal",7,https://images.coinafrique.com/thumb_2114061_uploaded_image1_1589490489.jpg
Vente,349622698,"Sicap Liberté, Dakar, Sénégal",5,https://images.coinafrique.com/thumb_2112874_uploaded_image1_1589473528.jpg
Location,70000000,"Sicap Liberté, Dakar, Sénégal",6,https://images.coinafrique.com/thumb_2112697_uploaded_image1_1589471611.jpg
Vente,22000000,"Medina, Dakar, Sénégal",5,https://images.coinafrique.com/thumb_2112194_uploaded_image1_1589466134.jpg
Vente,95000000,"Ouakam, Dakar, Sénégal",16,https://images.coinafrique.com/thumb_2111455_uploaded_image1_1589458867.jpg
Vente,95000000,"Ouakam, Dakar, Sénégal",11,https://images.coinafrique.com/thumb_2111425_uploaded_image1_1589458595.jpg
Vente,110000000,"Ouakam, Dakar, Sénégal",8,https://images.coinafrique.com/thumb_2111366_uploaded_image1_1589458025.jpg
Vente,40000000,"Rufisque, Sénégal",1,https://images.coinafrique.com/thumb_2108918_uploaded_image1_1589414515.jpg
Vente,349622698,"Medina, Dakar, Sénégal",9,https://images.coinafrique.com/thumb_2108867_uploaded_image1_1589413417.jpg
Vente,130000000,"Sicap Liberté, Dakar, Sénégal",4,https://images.coinafrique.com/thumb_2108619_uploaded_image1_1589409861.jpg
Vente,80000000,"Yoff, Dakar, Sénégal",4,https://images.coinafrique.com/thumb_2108592_uploaded_image1_1589409420.jpg
Vente,350000000,"Fann, Dakar, Sénégal",1,https://images.coinafrique.com/thumb_2108567_uploaded_image1_1589409124.jpg
Location,349622698,"Ngor, Dakar, Sénégal",6,https://images.coinafrique.com/thumb_2108558_uploaded_image1_1589408852.jpg
Location,450000,"Yoff, Dakar, Sénégal",1,https://images.coinafrique.com/thumb_2108546_uploaded_image1_1589408620.jpg
Location,1700000,"Ngor, Dakar, Sénégal",6,https://images.coinafrique.com/thumb_2108541_uploaded_image1_1589408503.jpg
Location,2000000,"Ngor, Dakar, Sénégal",10,https://images.coinafrique.com/thumb_2108505_uploaded_image1_1589407978.jpg
Vente,349622698,"Dakar, Sénégal",6,https://images.coinafrique.com/thumb_2108355_uploaded_image1_1589405702.jpg
Vente,110000000,"Dakar, Sénégal",3,https://images.coinafrique.com/thumb_2108151_uploaded_image1_1589402205.jpg
Vente,350000000,"Saly, Sénégal",5,https://images.coinafrique.com/thumb_2107893_uploaded_image1_1589396953.jpg
Vente,85000000,"Ouakam, Dakar, Sénégal",3,https://images.coinafrique.com/thumb_2107880_uploaded_image1_1589396748.jpg
Vente,70000000,"Saly, Sénégal",5,https://images.coinafrique.com/thumb_2107721_uploaded_image1_1589393895.jpg
Vente,300000000,"Mermoz-Sacré Coeur, Dakar, Sénégal",1,https://images.coinafrique.com/thumb_2107655_uploaded_image1_1589392792.jpg
Location,1300000,"Ngor, Dakar, Sénégal",4,https://images.coinafrique.com/thumb_2107622_uploaded_image1_1589392466.jpg
Vente,160000000,"Dieuppeul-Derklé, Dakar, Sénégal",9,https://images.coinafrique.com/thumb_2107388_uploaded_image1_1589390129.jpg
Vente,300000000,"Mermoz-Sacré Coeur, Dakar, Sénégal",5,https://images.coinafrique.com/thumb_2107355_uploaded_image1_1589389830.jpg
Vente,90000000,"Parcelle Assainies, Dakar, Sénégal",12,https://images.coinafrique.com/thumb_2107336_uploaded_image1_1589389583.jpg
vente,60000000,"Parcelle Assainies, Dakar, Sénégal",4,https://images.coinafrique.com/thumb_2107279_uploaded_image1_1589388878.jpg
Vente,95000000,"Parcelle Assainies, Dakar, Sénégal",6,https://images.coinafrique.com/thumb_2107258_uploaded_image1_1589388714.jpg
Vente,180000000,"Patte d'oie, Dakar, Sénégal",6,https://images.coinafrique.com/thumb_2107201_uploaded_image1_1589388293.jpg
Vente,90000000,"Parcelle Assainies, Dakar, Sénégal",6,https://images.coinafrique.com/thumb_2107182_uploaded_image1_1589388022.jpg
Vente,450000000,"Patte d'oie, Dakar, Sénégal",7,https://images.coinafrique.com/thumb_2107158_uploaded_image1_1589387814.jpg
Vente,80000000,"Dieuppeul-Derklé, Dakar, Sénégal",6,https://images.coinafrique.com/thumb_2107143_uploaded_image1_1589387549.jpg
Vente,60000000,"Parcelle Assainies, Dakar, Sénégal",5,https://images.coinafrique.com/thumb_2107121_uploaded_image1_1589387212.jpg
Vente,70000000,"Parcelle Assainies, Dakar, Sénégal",7,https://images.coinafrique.com/thumb_2107106_uploaded_image1_1589387023.jpg
Vente,45000000,"Parcelle Assainies, Dakar, Sénégal",5,https://images.coinafrique.com/thumb_2107093_uploaded_image1_1589386818.jpg
Location,1500000,"Ngor, Dakar, Sénégal",5,https://images.coinafrique.com/thumb_2105597_uploaded_image1_1589370786.jpg
Location,600000,"Mermoz-Sacré Coeur, Dakar, Sénégal",1,https://images.coinafrique.com/thumb_2105366_uploaded_image1_1589368788.jpg
Location,600000,"Mermoz-Sacré Coeur, Dakar, Sénégal",5,https://images.coinafrique.com/thumb_2105332_uploaded_image1_1589368590.jpg
Location,1500000,"Ngor, Dakar, Sénégal",2,https://images.coinafrique.com/thumb_2105251_uploaded_image1_1589367827.jpg
Vente,275000000,"Dakar, Sénégal",5,https://images.coinafrique.com/thumb_2104802_uploaded_image1_1589363362.jpg
Vente,23000000,"Biscuiterie, Dakar, Sénégal",3,https://images.coinafrique.com/thumb_2104044_uploaded_image1_1589353366.jpg
Vente,130000000,"Yoff, Dakar, Sénégal",4,https://images.coinafrique.com/thumb_2103519_uploaded_image1_1589338512.jpg
Location,700000,"Yoff, Dakar, Sénégal",8,https://images.coinafrique.com/thumb_2103331_uploaded_image1_1589333545.jpg
Vente,350000000,"Fann, Dakar, Sénégal",3,https://images.coinafrique.com/thumb_2103318_uploaded_image1_1589333205.jpg
Vente,250000000,"Ouakam, Dakar, Sénégal",6,https://images.coinafrique.com/thumb_2103032_uploaded_image1_1589327505.jpg
Location,175000000,"Ngor, Dakar, Sénégal",5,https://images.coinafrique.com/thumb_2102805_uploaded_image1_1589324507.jpg
Vente,200000000,"Yoff, Dakar, Sénégal",6,https://images.coinafrique.com/thumb_2102519_uploaded_image1_1589320683.jpg
Vente,125000000,"Mermoz-Sacré Coeur, Dakar, Sénégal",5,https://images.coinafrique.com/thumb_2101171_uploaded_image1_1589301135.jpg
Vente,95000000,"Parcelle Assainies, Dakar, Sénégal",5,https://images.coinafrique.com/thumb_2100304_uploaded_image1_1589290935.jpg
Vente,150000000,"Yoff, Dakar, Sénégal",5,https://images.coinafrique.com/thumb_2100075_uploaded_image1_1589288354.jpg
Location,50000,"Dakar, Sénégal",4,https://images.coinafrique.com/thumb_2099658_uploaded_image1_1589283674.jpg
Location,2000000,"Ngor, Dakar, Sénégal",2,https://images.coinafrique.com/thumb_2099449_uploaded_image1_1589281768.jpg
Location,450000,"Yoff, Dakar, Sénégal",6,https://images.coinafrique.com/thumb_2099380_uploaded_image1_1589281232.jpg
Vente,75000000,"Mbour, Sénégal",1,https://images.coinafrique.com/thumb_2097141_uploaded_image1_1589239934.jpg
