area,adress,price,img_link
300 ,"Thies, Sénégal",8500000,https://images.coinafrique.com/thumb_3850214_uploaded_image1_1661687950.jpg
400 ,"Ouest Foire, Dakar, Sénégal",160000000,https://images.coinafrique.com/thumb_3812624_uploaded_image1_1659523926.jpg
150 ,"Ngor, Dakar, Sénégal",75000000,https://images.coinafrique.com/thumb_3808140_uploaded_image1_1659344667.jpg
262,"Mermoz-Sacré Coeur, Dakar, Sénégal",250000000,https://images.coinafrique.com/thumb_3807744_uploaded_image1_1659310789.jpg
1200 ,"Almadies, Dakar, Sénégal",850000000,https://images.coinafrique.com/thumb_3807739_uploaded_image1_1659310522.jpg
1026,"Almadies, Dakar, Sénégal",800000000,https://images.coinafrique.com/thumb_3807735_uploaded_image1_1659310305.jpg
458,"Point E, Dakar, Sénégal",530000000,https://images.coinafrique.com/thumb_3807725_uploaded_image1_1659309103.jpg
621,"Ouakam, Dakar, Sénégal",575000000,https://images.coinafrique.com/thumb_3807718_uploaded_image1_1659308759.jpg
600 ,"Thies, Sénégal",24000000,https://images.coinafrique.com/thumb_3849586_uploaded_image1_1661623165.jpg
1500 ,"Mamelles, Dakar, Sénégal",30000000,https://images.coinafrique.com/thumb_3848476_uploaded_image1_1661545935.jpg
150 ,"Keur Massar, Sénégal",17000000,https://images.coinafrique.com/thumb_3843329_uploaded_image1_1661274953.73.jpeg
1800,"Mbour, Sénégal",50000000,https://images.coinafrique.com/thumb_3847968_uploaded_image1_1661520302.jpg
201 ,"Dakar, Sénégal",15000000,https://images.coinafrique.com/thumb_3847012_uploaded_image1_1661457787.jpg
150,"Dakar, Sénégal",10000000,https://images.coinafrique.com/thumb_3805087_uploaded_image1_1659109421.jpg
1670,"Dakar, Sénégal",100000000,https://images.coinafrique.com/thumb_3805074_uploaded_image1_1659109000.jpg
150 ,"Rufisque, Sénégal",3000000,https://images.coinafrique.com/thumb_3805039_uploaded_image1_1659107755.jpg
350,"Mbour, Sénégal",4500000,https://images.coinafrique.com/thumb_3806607_uploaded_image1_1659214622.jpg
386,"Ndiass, Sénégal",3000000,https://images.coinafrique.com/thumb_3844998_uploaded_image1_1661358976.jpg
200,"Dakar, Sénégal",75000000,https://images.coinafrique.com/thumb_3803380_uploaded_image1_1659011795.jpg
200,"Ndiass, Sénégal",4000000,https://images.coinafrique.com/thumb_3843760_uploaded_image1_1661296029.jpg
300,"Rufisque, Sénégal",27000000,https://images.coinafrique.com/thumb_3843722_uploaded_image1_1661294458.jpg
150 ,"Thies, Sénégal",8000000,https://images.coinafrique.com/thumb_3802610_uploaded_image1_1658957518.jpg
300 ,"Diamniadio, Sénégal",2500000,https://images.coinafrique.com/thumb_3802611_uploaded_image1_1658957617.jpg
150 ,"Mbour, Sénégal",2500000,https://images.coinafrique.com/thumb_3802607_uploaded_image1_1658957395.jpg
300 ,"Lac rose, Sénégal",8000000,https://images.coinafrique.com/thumb_3802604_uploaded_image1_1658957166.jpg
300 ,"Thies, Sénégal",7000000,https://images.coinafrique.com/thumb_3834324_uploaded_image1_1660744586.jpg
23878 ,"Keur Massar, Sénégal",25000,https://images.coinafrique.com/thumb_3801515_uploaded_image1_1658915570.jpg
300,"Dakar, Sénégal",12000000,https://images.coinafrique.com/thumb_3842104_uploaded_image1_1661214250.jpg
150 ,"Djily MBaye, Dakar, Sénégal",50000000,https://images.coinafrique.com/thumb_3800795_uploaded_image1_1658859757.jpg
1300,"Thies, Sénégal",60000000,https://images.coinafrique.com/thumb_3800553_uploaded_image1_1658850955.jpg
208 ,"Thies, Sénégal",2000000,https://images.coinafrique.com/thumb_3841027_uploaded_image1_1661170236.jpg
200 ,"Ndiass, Sénégal",4000000,https://images.coinafrique.com/thumb_3799497_uploaded_image1_1658789819.jpg
225 ,"Rufisque, Sénégal",50000000,https://images.coinafrique.com/thumb_3799062_uploaded_image1_1658768343.jpg
225 ,"Thies, Sénégal",350000,https://images.coinafrique.com/thumb_3798488_uploaded_image1_1658748209.jpg
158 ,"Ouest Foire, Dakar, Sénégal",72000000,https://images.coinafrique.com/thumb_3839306_uploaded_image1_1661026543.jpg
150 ,"Almadies, Dakar, Sénégal",75000000,https://images.coinafrique.com/thumb_3839120_uploaded_image1_1661014604.jpg
300,"Dakar, Sénégal",25000000,https://images.coinafrique.com/thumb_3829500_uploaded_image1_1660445001.jpg
150,"Mboro, Sénégal",,https://images.coinafrique.com/thumb_3829493_uploaded_image1_1660443268.jpg
150,"Dakar, Sénégal",12500000,https://images.coinafrique.com/thumb_3837730_uploaded_image1_1660925046.jpg
150 ,"Mbao, Dakar, Sénégal",20000000,https://images.coinafrique.com/thumb_3795059_uploaded_image1_1658491742.jpg
225 ,"Mbao, Dakar, Sénégal",55000000,https://images.coinafrique.com/thumb_3795050_uploaded_image1_1658491471.jpg
1318 ,"Mbour, Sénégal",39000000,https://images.coinafrique.com/thumb_3837625_uploaded_image1_1660922645.jpg
300,"Ndiass, Sénégal",3250000,https://images.coinafrique.com/thumb_3836077_uploaded_image1_1660834982.jpg
225 ,"Thies, Sénégal",1500000,https://images.coinafrique.com/thumb_3791757_uploaded_image1_1658308418.jpg
150 ,"Lac rose, Sénégal",9000000,https://images.coinafrique.com/thumb_3833693_uploaded_image1_1660727209.jpg
150,"Dakar, Sénégal",5000000,https://images.coinafrique.com/thumb_3832688_uploaded_image1_1660665626.jpg
225,"Ndiass, Sénégal",2000000,https://images.coinafrique.com/thumb_3831692_uploaded_image1_1660605395.jpg
400,"Ndiass, Sénégal",4500000,https://images.coinafrique.com/thumb_3831685_uploaded_image1_1660604664.jpg
200,"Dakar, Sénégal",4000000,https://images.coinafrique.com/thumb_3787472_uploaded_image1_1657995979.jpg
150 ,"Dakar Plateau, Dakar, Sénégal",,https://images.coinafrique.com/thumb_3830824_uploaded_image1_1660563059.jpg
300 ,"Ngaparou, Sénégal",15000000,https://images.coinafrique.com/thumb_3829313_uploaded_image1_1660429304.jpg
400 ,"Medina, Dakar, Sénégal",550000000,https://images.coinafrique.com/thumb_3829097_uploaded_image1_1660416872.jpg
300 ,"Mariste, Dakar, Sénégal",130000000,https://images.coinafrique.com/thumb_3829056_uploaded_image1_1660414462.jpg
225 ,"Rufisque, Sénégal",15000000,https://images.coinafrique.com/thumb_3828533_uploaded_image1_1660392942.jpg
200,"Mbour, Sénégal",,https://images.coinafrique.com/thumb_3826904_uploaded_image1_1660298985.jpg
225 ,"Thies, Sénégal",3500000,https://images.coinafrique.com/thumb_3826790_uploaded_image1_1660293993.jpg
300 ,"Mbour, Sénégal",2500000,https://images.coinafrique.com/thumb_3825954_uploaded_image1_1660234902.jpg
150,"Rufisque, Sénégal",12000000,https://images.coinafrique.com/thumb_3825781_uploaded_image1_1660229858.jpg
2000 ,"Mbour, Sénégal",105000000,https://images.coinafrique.com/thumb_3825581_uploaded_image1_1660223954.jpg
3373,"Mbour, Sénégal",38000,https://images.coinafrique.com/thumb_3825557_uploaded_image1_1660223196.jpg
700,"Mariste, Dakar, Sénégal",55000000,https://images.coinafrique.com/thumb_3821317_uploaded_image1_1659993092.jpg
150,"Saint Louis, Sénégal",3000000,https://images.coinafrique.com/thumb_3819700_uploaded_image1_1659910568.jpg
150 ,"Dakar, Sénégal",95000000,https://images.coinafrique.com/thumb_3785096_uploaded_image1_1657834870.jpg
170,"HLM, Dakar, Sénégal",70000000,https://images.coinafrique.com/thumb_3819380_uploaded_image1_1659893048.jpg
900 ,"Dakar, Sénégal",1800000000,https://images.coinafrique.com/thumb_3819291_uploaded_image1_1659885023.jpg
200,"Mbour, Sénégal",,https://images.coinafrique.com/thumb_3817157_uploaded_image1_1659726862.jpg
200,"Guediawaye, Dakar, Sénégal",15000000,https://images.coinafrique.com/thumb_3816648_uploaded_image1_1659706549.jpg
225 ,"Thies, Sénégal",900000,https://images.coinafrique.com/thumb_3816598_uploaded_image1_1659705044.jpg
150 ,"Rufisque, Sénégal",11000000,https://images.coinafrique.com/thumb_3815151_uploaded_image1_1659627567.jpg
150 ,"Rufisque, Sénégal",11000000,https://images.coinafrique.com/thumb_3815145_uploaded_image1_1659627459.jpg
150,"Dakar, Sénégal",,https://images.coinafrique.com/thumb_3815046_uploaded_image1_1659625193.jpg
300,"Mbour, Sénégal",,https://images.coinafrique.com/thumb_3814752_uploaded_image1_1659618309.jpg
300,"Saly, Sénégal",11500000,https://images.coinafrique.com/thumb_3813296_uploaded_image2_1659543023.jpeg
10000,"Ouakam, Dakar, Sénégal",,https://images.coinafrique.com/thumb_3772253_uploaded_image1_1656979825.jpg
440,"Dakar, Sénégal",68000000,https://images.coinafrique.com/thumb_3810724_uploaded_image1_1659445522.jpg
150 ,"Lac rose, Sénégal",2500000,https://images.coinafrique.com/thumb_3810114_uploaded_image2_1659425802.jpeg
150 ,"Mbao, Dakar, Sénégal",19000000,https://images.coinafrique.com/thumb_3808914_uploaded_image1_1659364026.jpg
351,"Dakar, Sénégal",180000000,https://images.coinafrique.com/thumb_3807577_uploaded_image1_1659301625.jpg
200,"Diamniadio, Sénégal",3800000,https://images.coinafrique.com/thumb_3807366_uploaded_image1_1659287405.jpg
300,"Mbao, Dakar, Sénégal",15000000,https://images.coinafrique.com/thumb_3806737_uploaded_image1_1659226109.jpg
525 ,"Ngor, Dakar, Sénégal",475000000,https://images.coinafrique.com/thumb_3766480_uploaded_image1_1656679255.jpg
225 ,"Rufisque, Sénégal",16000000,https://images.coinafrique.com/thumb_3766183_uploaded_image1_1656672573.jpg
432 ,"Mbao, Dakar, Sénégal",60000000,https://images.coinafrique.com/thumb_3769414_uploaded_image1_1656833651.jpg
500,"Saly, Sénégal",,https://images.coinafrique.com/thumb_3805608_uploaded_image1_1659140348.jpg
150 ,"Mbao, Dakar, Sénégal",25000000,https://images.coinafrique.com/thumb_3764341_uploaded_image1_1656582242.jpg
200 ,"Mbao, Dakar, Sénégal",5000000,https://images.coinafrique.com/thumb_3764337_uploaded_image1_1656582151.jpg
150 ,"Mbao, Dakar, Sénégal",9000000,https://images.coinafrique.com/thumb_3764343_uploaded_image1_1656582297.jpg
400,"Louga, Sénégal",,https://images.coinafrique.com/thumb_3804966_uploaded_image1_1659104906.jpg
150 ,"Guediawaye, Dakar, Sénégal",22000000,https://images.coinafrique.com/thumb_3766721_uploaded_image1_1656685338.jpg
900 ,"Thies, Sénégal",11000000,https://images.coinafrique.com/thumb_3804324_uploaded_image1_1659062095.jpg
900,"Mbao, Dakar, Sénégal",50000000,https://images.coinafrique.com/thumb_3803673_uploaded_image1_1659021326.jpg
300 ,"Rufisque, Sénégal",,https://images.coinafrique.com/thumb_3766162_uploaded_image1_1656671987.jpg
150,"Sicap Liberté, Dakar, Sénégal",13000000,https://images.coinafrique.com/thumb_3766337_uploaded_image1_1656676211.jpg
1300,"Fann, Dakar, Sénégal",1500000000,https://images.coinafrique.com/thumb_3765670_uploaded_image1_1656645435.jpg
200,"Almadies, Dakar, Sénégal",75000000,https://images.coinafrique.com/thumb_3765656_uploaded_image1_1656641846.jpg
900,"Almadies, Dakar, Sénégal",1080000000,https://images.coinafrique.com/thumb_3765629_uploaded_image1_1656639511.jpg
456,"Yoff, Dakar, Sénégal",250000000,https://images.coinafrique.com/thumb_3765632_uploaded_image1_1656639652.jpg
310,"Rufisque, Sénégal",36000000,https://images.coinafrique.com/thumb_3765597_uploaded_image1_1656637450.jpg
480,"Ouakam, Dakar, Sénégal",480000000,https://images.coinafrique.com/thumb_3765579_uploaded_image1_1656636314.jpg
306,"Almadies, Dakar, Sénégal",185000000,https://images.coinafrique.com/thumb_3765559_uploaded_image1_1656635692.jpg
400,"Almadies, Dakar, Sénégal",350000000,https://images.coinafrique.com/thumb_3765554_uploaded_image1_1656635405.jpg
188,"Ouakam, Dakar, Sénégal",115000000,https://images.coinafrique.com/thumb_3765545_uploaded_image1_1656634737.jpg
621,"Ouakam, Dakar, Sénégal",585000000,https://images.coinafrique.com/thumb_3765550_uploaded_image1_1656635088.jpg
247,"Yoff, Dakar, Sénégal",140000000,https://images.coinafrique.com/thumb_3765532_uploaded_image1_1656634215.jpg
350,"Point E, Dakar, Sénégal",415000000,https://images.coinafrique.com/thumb_3765527_uploaded_image1_1656634064.jpg
225 ,"Thies, Sénégal",3000000,https://images.coinafrique.com/thumb_3765147_uploaded_image1_1656612967.jpg
10000,"Diamniadio, Sénégal",55000,https://images.coinafrique.com/thumb_3768853_uploaded_image1_1656783991.jpg
968,"Yoff, Dakar, Sénégal",900000000,https://images.coinafrique.com/thumb_3768839_uploaded_image1_1656783329.jpg
645,"Almadies, Dakar, Sénégal",700000000,https://images.coinafrique.com/thumb_3768830_uploaded_image1_1656783041.jpg
150,"Sicap foire, Dakar, Sénégal",12000000,https://images.coinafrique.com/thumb_3764867_uploaded_image1_1656602623.jpg
150,"Dakar, Sénégal",17000000,https://images.coinafrique.com/thumb_3764770_uploaded_image1_1656598095.jpg
150,"Thies, Sénégal",65000000,https://images.coinafrique.com/thumb_3764499_uploaded_image1_1656588639.jpg
150,"Thies, Sénégal",2000000,https://images.coinafrique.com/thumb_3764493_uploaded_image1_1656588269.jpg
1180 ,"Thies, Sénégal",150000000,https://images.coinafrique.com/thumb_3764456_uploaded_image1_1656586695.jpg
150 ,"Thies, Sénégal",6700000,https://images.coinafrique.com/thumb_3764452_uploaded_image1_1656586463.jpg
900 ,"Thies, Sénégal",95000000,https://images.coinafrique.com/thumb_3764446_uploaded_image1_1656586276.jpg
180 ,"Djida Thiaroye Kaw, Sénégal",35000000,https://images.coinafrique.com/thumb_3801218_uploaded_image1_1658891120.jpg
200 ,"Thies, Sénégal",1700000,https://images.coinafrique.com/thumb_3801003_uploaded_image1_1658870769.jpg
177 ,"Dakar, Sénégal",95000000,https://images.coinafrique.com/thumb_3763706_uploaded_image1_1656524408.jpg
311 ,"Dakar, Sénégal",130000000,https://images.coinafrique.com/thumb_3763700_uploaded_image1_1656524117.jpg
150 ,"Almadies 2, Dakar, Sénégal",,https://images.coinafrique.com/thumb_3800430_uploaded_image1_1658846507.jpg
150,"Dakar, Sénégal",65000000,https://images.coinafrique.com/thumb_3763377_uploaded_image1_1656509360.jpg
500,"M'bour, Sénégal",12000000,https://images.coinafrique.com/thumb_3798728_uploaded_image1_1658755500.jpg
300,"Thies, Sénégal",3750000,https://images.coinafrique.com/thumb_3798665_uploaded_image1_1658753219.jpg
200,"Almadies, Dakar, Sénégal",85000000,https://images.coinafrique.com/thumb_3797733_uploaded_image2_1658676424.jpeg
265,"Mermoz-Sacré Coeur, Dakar, Sénégal",250000000,https://images.coinafrique.com/thumb_3759887_uploaded_image1_1656299405.jpg
250,"Dakar, Sénégal",135000000,https://images.coinafrique.com/thumb_3759829_uploaded_image1_1656288705.jpg
250,"Dakar, Sénégal",160000000,https://images.coinafrique.com/thumb_3759828_uploaded_image1_1656288552.jpg
160,"Dakar, Sénégal",1500000,https://images.coinafrique.com/thumb_3796766_uploaded_image1_1658594898.jpg
150,"Diamniadio, Sénégal",5000000,https://images.coinafrique.com/thumb_3756866_uploaded_image1_1656081110.jpg
2000,"Mbour, Sénégal",130000000,https://images.coinafrique.com/thumb_3795416_uploaded_image3_1658505981.jpeg
225,"Thies, Sénégal",3500000,https://images.coinafrique.com/thumb_3795044_uploaded_image1_1658491252.jpg
323,"Mbour, Sénégal",8000000,https://images.coinafrique.com/thumb_3794314_uploaded_image1_1658438969.jpg
150000 ,"Diamniadio, Sénégal",30000,https://images.coinafrique.com/thumb_3793966_uploaded_image1_1658419367.jpg
244,"Mbao, Dakar, Sénégal",20000000,https://images.coinafrique.com/thumb_3756765_uploaded_image1_1656077275.jpg
225,"Dakar, Sénégal",800000,https://images.coinafrique.com/thumb_3792837_uploaded_image1_1658351793.jpg
150 ,"Diamniadio, Sénégal",3000000,https://images.coinafrique.com/thumb_3791825_uploaded_image1_1658310848.jpg
249 ,"Almadies, Dakar, Sénégal",85000000,https://images.coinafrique.com/thumb_3791008_uploaded_image2_1658246813.jpeg
150,"Keur Massar, Sénégal",3500000,https://images.coinafrique.com/thumb_3763492_uploaded_image1_1656514002.jpg
150 ,"Lac rose, Sénégal",5000000,https://images.coinafrique.com/thumb_3790424_uploaded_image1_1658228042.jpg
1600,"Thies, Sénégal",175000000,https://images.coinafrique.com/thumb_3752769_uploaded_image1_1655862050.jpg
150,"Yoff, Dakar, Sénégal",7500000,https://images.coinafrique.com/thumb_3752062_uploaded_image1_1655821020.jpg
150 ,"Diamniadio, Sénégal",9000000,https://images.coinafrique.com/thumb_3751646_uploaded_image1_1655807882.5.jpeg
150,"Keur Massar, Sénégal",30000000,https://images.coinafrique.com/thumb_3788333_uploaded_image1_1658078406.jpg
200 ,"Ngor, Dakar, Sénégal",85000000,https://images.coinafrique.com/thumb_3750752_uploaded_image1_1655742779.07.jpeg
200 ,"Yoff, Dakar, Sénégal",65000000,https://images.coinafrique.com/thumb_3750755_uploaded_image1_1655742930.68.jpeg
400,"Matam, Sénégal",4000000,https://images.coinafrique.com/thumb_3787590_uploaded_image1_1658002457.jpg
150,"Rufisque, Sénégal",13000000,https://images.coinafrique.com/thumb_3787508_uploaded_image1_1657997960.jpg
150,"Rufisque, Sénégal",13000000,https://images.coinafrique.com/thumb_3787436_uploaded_image1_1657993935.jpg
300 ,"Saint Louis, Sénégal",11000000,https://images.coinafrique.com/thumb_3751674_uploaded_image1_1655809123.jpg
151 ,"Keur Massar, Sénégal",30000000,https://images.coinafrique.com/thumb_3751051_uploaded_image1_1655755913.jpg
350,"Dakar, Sénégal",11000000,https://images.coinafrique.com/thumb_3783769_uploaded_image1_1657749132.jpg
150 ,"Keur Massar, Sénégal",15000000,https://images.coinafrique.com/thumb_3745745_uploaded_image1_1655404768.jpg
200 ,"Dakar, Sénégal",85000000,https://images.coinafrique.com/thumb_3745697_uploaded_image1_1655402202.jpg
300 ,"Thies, Sénégal",6000000,https://images.coinafrique.com/thumb_3783347_uploaded_image1_1657728454.jpg
150 ,"Guediawaye, Dakar, Sénégal",4500000,https://images.coinafrique.com/thumb_3783006_uploaded_image1_1657715617.jpg
150 ,"Rufisque, Sénégal",14500000,https://images.coinafrique.com/thumb_3782953_uploaded_image1_1657714392.jpg
225,"Ndiass, Sénégal",2000000,https://images.coinafrique.com/thumb_3781719_uploaded_image1_1657629021.jpg
600 ,"Ndiass, Sénégal",22000000,https://images.coinafrique.com/thumb_3781697_uploaded_image1_1657628332.jpg
1200 ,"Mbour, Sénégal",,https://images.coinafrique.com/thumb_3781263_uploaded_image1_1657606106.jpg
300 ,"Mboro, Sénégal",5000000,https://images.coinafrique.com/thumb_3781187_uploaded_image1_1657585090.jpg
237,"Ouakam, Dakar, Sénégal",100000000,https://images.coinafrique.com/thumb_3781074_uploaded_image1_1657574438.jpg
150 ,"Rufisque, Sénégal",3500000,https://images.coinafrique.com/thumb_3741412_uploaded_image1_1655201876.66.jpeg
200 ,"Almadies, Dakar, Sénégal",85000000,https://images.coinafrique.com/thumb_3741386_uploaded_image1_1655200974.56.jpeg
1340 ,"Almadies, Dakar, Sénégal",180000000,https://images.coinafrique.com/thumb_3741394_uploaded_image1_1655201165.3.jpeg
204 ,"Almadies, Dakar, Sénégal",80000000,https://images.coinafrique.com/thumb_3741360_uploaded_image1_1655200301.23.jpeg
243 ,"Almadies, Dakar, Sénégal",70000000,https://images.coinafrique.com/thumb_3741379_uploaded_image1_1655200822.85.jpeg
567 ,"HLM, Dakar, Sénégal",350000000,https://images.coinafrique.com/thumb_3740047_uploaded_image1_1655125133.jpg
150 ,"Lac rose, Sénégal",3500000,https://images.coinafrique.com/thumb_3776319_uploaded_image1_1657196339.jpg
6980,"Dakar, Sénégal",1800000000,https://images.coinafrique.com/thumb_3779073_uploaded_image1_1657383436.jpg
802,"Mermoz-Sacré Coeur, Dakar, Sénégal",965000000,https://images.coinafrique.com/thumb_3778370_uploaded_image1_1657316050.jpg
191 ,"Dakar, Sénégal",75000000,https://images.coinafrique.com/thumb_3736731_uploaded_image1_1654895149.jpg
250 ,"Yoff, Dakar, Sénégal",160000000,https://images.coinafrique.com/thumb_3736709_uploaded_image1_1654894429.jpg
583,"Almadies, Dakar, Sénégal",320000000,https://images.coinafrique.com/thumb_3736275_uploaded_image1_1654875236.jpg
277,"Mariste, Dakar, Sénégal",115000000,https://images.coinafrique.com/thumb_3736092_uploaded_image1_1654868579.jpg
150 ,"Rufisque, Sénégal",15000000,https://images.coinafrique.com/thumb_3776528_uploaded_image1_1657202964.jpg
150 ,"Rufisque, Sénégal",16000000,https://images.coinafrique.com/thumb_3776517_uploaded_image1_1657202744.jpg
314,"Dakar, Sénégal",315000000,https://images.coinafrique.com/thumb_3736064_uploaded_image1_1654867959.jpg
150,"Dakar, Sénégal",6500000,https://images.coinafrique.com/thumb_3775598_uploaded_image1_1657150155.jpg
225,"Dakar, Sénégal",4000000,https://images.coinafrique.com/thumb_3775433_uploaded_image1_1657141919.jpg
779 ,"Malikounda, Sénégal",10000000,https://images.coinafrique.com/thumb_3772757_uploaded_image1_1657018660.jpg
300,"Tambacounda, Sénégal",1500000,https://images.coinafrique.com/thumb_3772259_uploaded_image1_1656980277.jpg
800,"Dakar, Sénégal",120000000,https://images.coinafrique.com/thumb_3772224_uploaded_image1_1656976360.jpg
7000 ,"Yoff, Dakar, Sénégal",200000000,https://images.coinafrique.com/thumb_3730598_uploaded_image1_1654600282.jpg
367 ,"Thies, Sénégal",35000000,https://images.coinafrique.com/thumb_3730574_uploaded_image1_1654599643.jpg
300,"Malikounda, Sénégal",4800000,https://images.coinafrique.com/thumb_3770394_uploaded_image1_1656885951.jpg
150,"Dakar, Sénégal",18500000,https://images.coinafrique.com/thumb_3770294_uploaded_image1_1656882023.jpg
200 ,"Dakar, Sénégal",,https://images.coinafrique.com/thumb_3726574_uploaded_image1_1654348980.jpg
150,"Diamniadio, Sénégal",3300000,https://images.coinafrique.com/thumb_3724827_uploaded_image1_1654253251.jpg
492 ,"Saly, Sénégal",32000000,https://images.coinafrique.com/thumb_3767022_uploaded_image1_1656694048.jpg
843,"Dakar, Sénégal",300000000,https://images.coinafrique.com/thumb_3724335_uploaded_image1_1654214098.jpg
314,"Dakar, Sénégal",315000000,https://images.coinafrique.com/thumb_3724329_uploaded_image1_1654213899.jpg
200 ,"Dakar, Sénégal",,https://images.coinafrique.com/thumb_3766708_uploaded_image1_1656684920.jpg
300 ,"Mboro, Sénégal",3000000,https://images.coinafrique.com/thumb_3765639_uploaded_image1_1656640336.jpg
304 ,"Yoff, Dakar, Sénégal",219000000,https://images.coinafrique.com/thumb_3725987_uploaded_image1_1654303309.jpg
150 ,"Mbao, Dakar, Sénégal",10000000,https://images.coinafrique.com/thumb_3765584_uploaded_image1_1656636685.jpg
150 ,"Rufisque, Sénégal",9000000,https://images.coinafrique.com/thumb_3725503_uploaded_image1_1654275453.jpg
225 ,"Dakar, Sénégal",4500000,https://images.coinafrique.com/thumb_3764356_uploaded_image1_1656582759.jpg
164,"Sicap Liberté, Dakar, Sénégal",65000000,https://images.coinafrique.com/thumb_3723450_uploaded_image1_1654184784.jpg
1204,"Sicap Liberté, Dakar, Sénégal",95000000,https://images.coinafrique.com/thumb_3723425_uploaded_image1_1654184123.jpg
178,"Sicap Liberté, Dakar, Sénégal",65000000,https://images.coinafrique.com/thumb_3723434_uploaded_image1_1654184343.jpg
300,"Rufisque, Sénégal",40000000,https://images.coinafrique.com/thumb_3762580_uploaded_image1_1656451293.jpg
200 ,"Ouakam, Dakar, Sénégal",100000000,https://images.coinafrique.com/thumb_3760673_uploaded_image1_1656342856.jpg
200 ,"Dakar, Sénégal",25000000,https://images.coinafrique.com/thumb_3718991_uploaded_image1_1654003910.jpg
163 ,"Dakar, Sénégal",75000000,https://images.coinafrique.com/thumb_3760509_uploaded_image1_1656337972.jpg
165 ,"Rufisque, Sénégal",14500000,https://images.coinafrique.com/thumb_3760321_uploaded_image1_1656331772.jpg
300,"Rufisque, Sénégal",7000000,https://images.coinafrique.com/thumb_3759546_uploaded_image1_1656271344.jpg
300,"Yoff, Dakar, Sénégal",65000000,https://images.coinafrique.com/thumb_3758498_uploaded_image1_1656187173.jpg
350,"Sicap Liberté, Dakar, Sénégal",10000000,https://images.coinafrique.com/thumb_3758388_uploaded_image1_1656178128.jpg
180 ,"Biscuiterie, Dakar, Sénégal",55000000,https://images.coinafrique.com/thumb_3712693_uploaded_image1_1653569467.jpg
225 ,"Thies, Sénégal",1000000,https://images.coinafrique.com/thumb_3756829_uploaded_image1_1656079620.jpg
150 ,"Keur Massar, Sénégal",3000000,https://images.coinafrique.com/thumb_3756179_uploaded_image1_1656035216.jpg
11000,"Ngor, Dakar, Sénégal",1500000,https://images.coinafrique.com/thumb_3723343_uploaded_image1_1654181716.jpg
8300 ,"Mbao, Dakar, Sénégal",129000000,https://images.coinafrique.com/thumb_3713876_uploaded_image1_1653645949.jpg
230,"Dakar, Sénégal",80000000,https://images.coinafrique.com/thumb_3754447_uploaded_image1_1655942349.jpg
150,"Dakar, Sénégal",45000000,https://images.coinafrique.com/thumb_3754422_uploaded_image1_1655942005.jpg
150 ,"Rufisque, Sénégal",8500000,https://images.coinafrique.com/thumb_3731071_uploaded_image1_1654614609.jpg
150,"Keur Massar, Sénégal",13000000,https://images.coinafrique.com/thumb_3744989_uploaded_image1_1655379835.jpg
456,"Medina, Dakar, Sénégal",420000000,https://images.coinafrique.com/thumb_3752658_uploaded_image1_1655850958.jpg
157,"Biscuiterie, Dakar, Sénégal",22000000,https://images.coinafrique.com/thumb_3752592_uploaded_image1_1655847016.jpg
150,"Keur Massar, Sénégal",15000000,https://images.coinafrique.com/thumb_3752568_uploaded_image1_1655845782.jpg
600 ,"Diourbel, Sénégal",,https://images.coinafrique.com/thumb_3711606_uploaded_image1_1653499132.jpg
165 ,"Almadies, Dakar, Sénégal",75000000,https://images.coinafrique.com/thumb_3709759_uploaded_image1_1653401154.96.jpeg
610 ,"Yoff, Dakar, Sénégal",550000000,https://images.coinafrique.com/thumb_3749920_uploaded_image1_1655705874.jpg
150 ,"Mbao, Dakar, Sénégal",4000000,https://images.coinafrique.com/thumb_3749860_uploaded_image1_1655688327.jpg
150 ,"Rufisque, Sénégal",,https://images.coinafrique.com/thumb_3711998_uploaded_image1_1653516195.jpg
150 ,"Rufisque, Sénégal",9500000,https://images.coinafrique.com/thumb_3711892_uploaded_image1_1653512028.jpg
150 ,"Keur Massar, Sénégal",15000000,https://images.coinafrique.com/thumb_3708638_uploaded_image1_1653334343.jpg
150 ,"Keur Massar, Sénégal",12500000,https://images.coinafrique.com/thumb_3708629_uploaded_image1_1653333861.jpg
150,"Keur Massar, Sénégal",15000000,https://images.coinafrique.com/thumb_3749280_uploaded_image1_1655647905.jpg
225,"Thies, Sénégal",500000,https://images.coinafrique.com/thumb_3749209_uploaded_image1_1655645426.jpg
150 ,"Ndiass, Sénégal",3000000,https://images.coinafrique.com/thumb_3707989_uploaded_image1_1653309200.jpg
150 ,"Diamniadio, Sénégal",4500000,https://images.coinafrique.com/thumb_3707520_uploaded_image1_1653269963.jpg
5000,"Mbour, Sénégal",350000000,https://images.coinafrique.com/thumb_3748546_uploaded_image1_1655580654.jpg
150,"Dakar, Sénégal",19000000,https://images.coinafrique.com/thumb_3707043_uploaded_image1_1653235511.jpg
600,"Rufisque, Sénégal",12000000,https://images.coinafrique.com/thumb_3747985_uploaded_image1_1655551755.jpg
225 ,"Thies, Sénégal",800000,https://images.coinafrique.com/thumb_3746955_uploaded_image2_1655474137.jpeg
150 ,"Niaga, Sénégal",3700000,https://images.coinafrique.com/thumb_3745620_uploaded_image1_1655399984.jpg
150 ,"Rufisque, Sénégal",15000000,https://images.coinafrique.com/thumb_3745196_uploaded_image1_1655385897.jpg
